,time,HR
0,1,
1,2,79.83117634338272
2,3,79.26898496068283
3,4,79.61942255997852
4,5,79.9729723937262
5,6,80.07456407613691
6,7,80.36552156656468
7,8,80.60290629729298
8,9,80.9507074032144
9,10,81.65539256015208
10,11,82.01235602489591
11,12,82.01235602489591
12,13,83.01029398537581
13,14,83.37922862531084
14,15,84.1441756769192
15,16,84.88835493527122
16,17,85.62804599487315
17,18,86.45311723822549
18,19,86.88993298848176
19,20,87.07324508339418
20,21,87.15598811008098
21,22,86.7073911124555
22,23,86.45311723822554
23,24,85.98482951985179
24,25,85.37122384844118
25,26,85.45076225575329
26,27,85.17741857296227
27,28,85.56591307044445
28,29,86.34459868102279
29,30,87.05487907515048
30,31,87.90781292764416
31,32,89.04577814353583
32,33,89.43167534025744
33,34,90.08560115579803
34,35,90.11510517364376
35,36,90.23002696927425
36,37,90.31229358759032
37,38,90.32052850083828
38,39,90.41121176238534
39,40,90.31229358759055
40,41,90.21359162738551
41,42,90.41121176238532
42,43,90.21359162738551
43,44,90.5103468630021
44,45,90.51034686300184
45,46,90.51034686300184
46,47,90.51034686300184
47,48,90.41121176238521
48,49,90.21359162738543
49,50,90.4112117623853
50,51,90.3122935875905
51,52,90.51034686300184
52,53,90.70927070226122
53,54,90.80906087905137
54,55,91.00930136610546
55,56,91.61535664712312
56,57,91.61535664712302
57,58,92.33270284010936
58,59,92.43609892391666
59,60,92.74768127984028
