,time,HR
0,1,84.30955016695488
1,2,84.30955016695455
2,3,85.26761323703349
3,4,84.69018019028151
4,5,83.68271336273908
5,6,82.79779271568482
6,7,83.16742571887984
7,8,83.37277738732152
8,9,84.02631539595673
9,10,83.83854709339589
10,11,83.00387129268732
11,12,82.72932706569938
12,13,82.09573265709992
13,14,81.6490746992267
14,15,81.2952325553514
15,16,80.68333295547232
16,17,79.91001027538799
17,18,80.25187128191372
18,19,81.46194171740693
19,20,83.09579141593497
20,21,84.21492665386013
21,22,85.36461848531205
22,23,86.04988491810717
23,24,85.71033189350818
24,25,85.07426264012395
25,26,84.97791579681702
26,27,85.35579070677174
27,28,85.26761323703336
28,29,85.88870927518032
29,30,86.04988491810704
30,31,87.25058098673183
31,32,89.11579530711296
32,33,87.43543391255106
33,34,86.42832420256362
34,35,85.85297442630359
35,36,85.26761323703346
36,37,84.12051530110887
37,38,84.13766525326007
38,39,83.5584628603447
39,40,83.74497728637215
40,41,85.1708282049822
41,42,84.59470084395639
42,43,84.02631539595666
43,44,82.09573265710009
44,45,81.0318570719107
45,46,79.44935256909447
46,47,78.81880215187954
47,48,78.48901636881727
48,49,78.80040803235748
49,50,80.08057593232581
50,51,80.51019275599702
51,52,80.77984411929474
52,53,79.65551979680406
53,54,79.57104946828123
54,55,80.10907435792444
55,56,80.16613210319392
56,57,79.82499962615873
57,58,79.54293248967055
58,59,80.59666986959124
59,60,81.29523255535129
