,time,HR
0,1,113.69705061293848
1,2,116.64257005886951
2,3,117.98750535304936
3,4,118.84171353660082
4,5,120.17090402862178
5,6,121.38832168381371
6,7,122.24570103496391
7,8,123.28595849595736
8,9,126.38324783922423
9,10,128.68605085451554
10,11,130.64644771192928
11,12,132.88342790387182
12,13,134.70759322884575
13,14,136.14524096874808
14,15,137.96945467637477
15,16,139.53728938860627
16,17,140.6483911661708
17,18,141.88245391614595
18,19,143.0848475934014
19,20,144.9271417684237
20,21,146.1819222166352
21,22,147.90052019566895
22,23,149.08619881696563
23,24,150.5555453734158
24,25,151.90294211445232
25,26,153.3076359877687
26,27,154.4034020669534
27,28,155.68475810070424
28,29,156.33344459279039
29,30,157.4817490126745
30,31,158.37599211008308
31,32,158.81492784029487
32,33,159.65968809476465
33,34,160.14645543651713
34,35,160.8575635681444
35,36,161.37645893449317
36,37,161.95694979396995
37,38,162.4578475768378
38,39,162.9534275885765
39,40,163.46899600573937
40,41,163.80884838828754
41,42,164.49281017696535
42,43,164.6646939911522
43,44,165.18250749426952
44,45,165.529529568837
45,46,165.87801278898164
46,47,166.05280521552447
47,48,166.40349751798598
48,49,166.93232219230163
49,50,167.10934480332196
50,51,167.26253038499127
51,52,167.46451875614517
52,53,167.64267249950277
53,54,168.00011956240166
54,55,168.11417259672768
55,56,168.2855428032486
56,57,168.62933349334705
57,58,168.90044174655162
58,59,169.26327835610368
59,60,169.3211461435762
