,time,HR
0,1,107.19470940087395
1,2,108.74825591393015
2,3,108.74825591393011
3,4,109.54203880381283
4,5,109.54203880381283
5,6,110.02389527948944
6,7,110.21243071815687
7,8,110.34749497148793
8,9,110.69632793767808
9,10,110.97518265619492
10,11,110.69632793767808
11,12,110.93011110122117
12,13,110.93011110122121
13,14,111.0473733751126
14,15,111.28264323395818
15,16,111.75618639665588
16,17,111.87520256960228
17,18,112.23377693681253
18,19,112.83653621144627
19,20,113.44580476550374
20,21,114.06168861330787
21,22,114.80963411241144
22,23,115.18729738251801
23,24,115.82228799653419
24,25,116.59357959251552
25,26,116.878966636467
26,27,117.24421340720589
27,28,117.61175012635073
28,29,117.85805745645838
29,30,117.98159839718836
30,31,118.22945889802278
31,32,118.22945889802295
32,33,118.10539860537003
33,34,118.10539860537008
34,35,117.85805745645838
35,36,117.48898211995585
36,37,117.36647014694212
37,38,116.98309043747943
38,39,116.85296464166443
39,40,116.5935795925157
40,41,116.33534353583221
41,42,116.46431841780111
42,43,116.72312801428511
43,44,116.85296464166449
44,45,117.244213407206
45,46,117.24421340720595
46,47,117.36647014694256
47,48,117.36647014694235
48,49,117.36647014694235
49,50,117.24421340720595
50,51,117.00046244378129
51,52,116.75772289514298
52,53,116.87896663646666
53,54,116.87896663646679
54,55,117.24421340720562
55,56,117.61175012635078
56,57,118.10539860536986
57,58,118.60320850465497
58,59,119.10523266763764
59,60,119.61152483625658
