,time,HR
0,1,100.0533689126084
1,2,96.2051624159696
2,3,96.82584088316942
3,4,98.5208227804678
4,5,100.0533689126084
5,6,100.3507043328539
6,7,101.2810176109226
7,8,102.04187729057864
8,9,104.00003698272197
9,10,105.69017842881168
10,11,107.20003812065188
11,12,108.99668680423825
12,13,110.85458487476501
13,14,112.00003982754667
14,15,114.3156010426973
15,16,115.82804559894028
16,17,117.64393881101772
17,18,118.84167121972715
18,19,119.49048835104504
19,20,120.51396148467283
20,21,121.52231042017216
21,22,122.38944209493381
22,23,123.01643718763327
23,24,124.16136783364021
24,25,124.6770952182036
25,26,125.45876979637433
26,27,126.25030777616205
27,28,127.18648590585813
28,29,129.24008901521
29,30,130.362695651607
30,31,131.79368023614722
31,32,132.88338058705799
32,33,133.85943899640688
33,34,135.13564127497426
34,35,136.14519249047572
35,36,137.26834149595663
36,37,138.21023332998445
37,38,138.96301237862284
38,39,139.68153881284522
39,40,140.18466523469854
40,41,140.99378708979253
41,42,141.58495600840797
42,43,142.33092521814683
43,44,143.2365302566502
44,45,144.15373322520938
45,46,144.89436046795424
46,47,145.7087896785559
47,48,146.5324262080856
48,49,147.29776230318586
49,50,148.05405057161687
50,51,148.3621755467919
51,52,148.98228913319417
52,53,149.13812834776883
53,54,149.29429392719064
54,55,149.7647591391461
55,56,149.9222404841923
56,57,150.23819884137708
57,58,150.39667795407885
58,59,150.71464133241753
59,60,151.35461857799038
