,time,HR
0,1,117.25590840102072
1,2,118.49018112103147
2,3,120.26247015489304
3,4,120.76010796243052
4,5,121.25566111128892
5,6,121.93228879515301
6,7,122.2517741724928
7,8,122.62055780498899
8,9,123.56275748076828
9,10,124.10768695146628
10,11,124.79564530485575
11,12,125.46504723369408
12,13,125.85959140738498
13,14,126.25662481876473
14,15,126.92394313176028
15,16,127.4628983042943
16,17,128.00645010942992
17,18,128.86305892960664
18,19,129.38582995974713
19,20,130.08672828022236
20,21,130.36921846106972
21,22,131.08084083258208
22,23,131.36766980595766
23,24,131.92805412648457
24,25,132.47604189024986
25,26,132.9679404237489
26,27,133.55956641006145
27,28,134.14766386993745
28,29,134.57218179357642
29,30,135.14240290287134
30,31,136.03102364348032
31,32,136.4432388666422
32,33,137.0294611603764
33,34,137.55479274742947
34,35,137.8355168142608
35,36,138.6678568916419
36,37,138.96996551232112
37,38,139.54422156815696
38,39,139.73102775499515
39,40,140.2687502367353
40,41,140.56067271381474
41,42,141.1221552437062
42,43,141.4437764167285
43,44,141.59204033330815
44,45,142.18821734523763
45,46,142.4881924873163
46,47,142.78943602323025
47,48,143.24369721948648
48,49,143.5481471604419
49,50,143.87808740226149
50,51,144.16094608108432
51,52,144.46931174115048
52,53,144.77899944048838
53,54,145.09001769922236
54,55,145.49304552616445
55,56,145.87344112092433
56,57,146.38930658690086
57,58,146.8247896499737
58,59,147.29667832194338
59,60,147.60164038886273
