,time,HR
0,1,93.80319770352816
1,2,96.62131952294743
2,3,95.90103279593936
3,4,93.99902901397395
4,5,94.139409881677
5,6,95.2585364549228
6,7,95.71754867706956
7,8,95.19140570336896
8,9,94.66377749897339
9,10,93.69672415335388
10,11,93.60818066048547
11,12,93.90991351433989
12,13,93.80319770352816
13,14,93.1679616016984
14,15,93.90101125692075
15,16,95.39308241036758
16,17,95.90103279593936
17,18,97.35250788690489
18,19,99.06608338326407
19,20,99.83488890841139
20,21,100.61572044177322
21,22,101.19847055152414
22,23,102.15217341536051
23,24,102.91550833758515
24,25,103.34250594456489
25,26,102.58183555380585
26,27,102.33076113112152
27,28,101.40886238219255
28,29,100.46892441984481
29,30,99.94569344660046
30,31,100.61572044177325
31,32,101.09360167012363
32,33,101.30355722914777
33,34,102.21460816729521
34,35,102.15217341536041
35,36,102.58183555380579
36,37,103.15128269803762
37,38,102.79802488057865
38,39,102.15217341536047
39,40,102.68981643333606
40,41,103.15128269803768
41,42,103.89278552893425
42,43,105.01111475960094
43,44,105.35132355471858
44,45,105.69374389129938
45,46,105.69374389129938
46,47,106.50144717431128
47,48,106.96855878472522
48,49,107.53283667139367
49,50,108.03469059985522
50,51,109.00036381192102
51,52,109.9834561574625
52,53,110.58903308205437
53,54,110.93936792814327
54,55,111.29192947876219
55,56,111.17416024121837
56,57,111.52821807638173
57,58,111.64673903076655
58,59,112.24314255122997
59,60,113.21075584908564
