,time,HR
0,1,
1,2,71.4596516528461
2,3,71.45965165284626
3,4,71.4596516528463
4,5,71.59602503386316
5,6,71.68723016129486
6,7,71.5570081264878
7,8,71.80156386171161
8,9,72.06015292724008
9,10,72.69038838744862
10,11,73.40149001297802
11,12,74.70063142913683
12,13,77.00042281863152
13,14,78.43132498483135
14,15,79.35296217619243
15,16,78.98172024788269
16,17,78.56820338794634
17,18,77.79881429946978
18,19,76.47720363753092
19,20,75.28357950049025
20,21,72.45640645057914
21,22,71.08354822309454
22,23,70.48994865546938
23,24,70.45317768590469
24,25,71.37468179356826
25,26,70.70212884380554
26,27,69.71673331985006
27,28,69.1191103499895
28,29,68.91631158253833
29,30,69.31421176488556
30,31,68.9163115825383
31,32,68.44482028322795
32,33,69.2342645771522
33,34,70.19685115586246
34,35,70.48994865546946
35,36,71.03681347738582
36,37,70.78550399574402
37,38,70.86907601935167
38,39,72.45640645057907
39,40,73.24226769190862
40,41,73.40149001297806
41,42,73.38154937456106
42,43,73.20256998584239
43,44,73.00472520209715
44,45,72.92588640598241
45,46,72.1467636879699
46,47,71.03681347738586
47,48,72.6903883874486
48,49,74.37155375764296
49,50,75.28357950049036
50,51,75.45181096306096
51,52,74.86626475824816
52,53,75.03263423548847
53,54,74.28973686682022
54,55,73.24226769190876
55,56,70.61894986869511
56,57,69.31421176488546
57,58,68.97790685591394
58,59,69.54621092887727
59,60,68.99552573378249
