,time,HR
0,1,101.4088240146481
1,2,102.79798598745151
2,3,102.7979859874515
3,4,103.98502970555138
4,5,105.69370390259094
5,6,107.20361395834226
6,7,108.62609858263872
7,8,108.5153378221262
8,9,104.00350607898876
9,10,101.62009239801193
10,11,98.30899096616541
11,12,93.90987798398582
12,13,87.62928104875111
13,14,83.2880463605323
14,15,80.95202780025848
15,16,81.12705921171846
16,17,84.22281680228912
17,18,86.45452738575993
18,19,90.41268647089099
19,20,94.69088930074395
20,21,98.41643248634696
21,22,98.52410910832329
22,23,97.6692361442598
23,24,97.56341898700704
24,25,96.82907067205102
25,26,96.82907067205113
26,27,96.62128296674626
27,28,93.90097572993479
28,29,91.01078583012522
29,30,89.53013313223806
30,31,87.25875554748778
31,32,83.94018990026804
32,33,80.08807873088524
33,34,78.74347300193031
34,35,77.52327455665237
35,36,80.3071067702207
36,37,84.98587743016945
37,38,90.4126864708912
38,39,94.99054401372102
39,40,97.56341898700704
40,41,99.06604590209847
41,42,98.6320216046085
42,43,96.9333000269188
43,44,96.82907067205102
44,45,95.79897417554007
45,46,95.59557932591039
46,47,96.09637106859553
47,48,96.20837150107633
48,49,96.88589524404159
49,50,95.09998012433587
50,51,89.92024264479696
51,52,88.28532914216436
52,53,85.08223330027162
53,54,82.91992239871783
54,55,83.97434664081746
55,56,84.22281680228916
56,57,86.34600705849735
57,58,87.53635498189142
58,59,89.12414462094938
59,60,87.81572632757822
