,time,HR
0,1,
1,2,
2,3,
3,4,126.12189877452037
4,5,125.59419208508717
5,6,121.03633834006388
6,7,117.48341255708742
7,8,116.24488260543144
8,9,115.77388884701763
9,10,115.17743648416936
10,11,115.19686587628891
11,12,113.08885003140519
12,13,113.82398881817488
13,14,114.19515399910374
14,15,112.84590942983395
15,16,109.78008534919063
16,17,107.08593710438139
17,18,101.93865068139127
18,19,98.20178377863408
19,20,94.69088930074388
20,21,93.31713546632899
21,22,92.12810574545043
22,23,96.77231271737809
23,24,100.7282278803216
24,25,101.51434828521487
25,26,100.50338808594594
26,27,97.45783087122021
27,28,94.99054401372096
28,29,89.92024264479683
29,30,88.00296668222127
30,31,85.18759829507069
31,32,81.92415913847117
32,33,85.76289116667381
33,34,88.59802806474568
34,35,90.41268647089099
35,36,92.26540545595039
36,37,94.66374168339856
37,38,95.2921012963042
38,39,96.31126815508836
39,40,97.563418987007
40,41,98.84855732712133
41,42,98.30899096616535
42,43,93.70555226327527
43,44,91.41393438308258
44,45,90.11657505231841
45,46,88.95127451284857
46,47,86.6541914212928
47,48,86.34600705849752
48,49,84.69811486550739
49,50,86.79998185901545
50,51,87.76904066764861
51,52,87.53635498189125
52,53,87.4436257922921
53,54,86.98291122015131
54,55,87.16661325018345
55,56,89.43313407142321
56,57,90.31376668262962
57,58,91.51528020834101
58,59,92.02539882711667
59,60,93.37871351575073
