,time,HR
0,1,
1,2,88.77665964531417
2,3,90.65411166198248
3,4,91.26067810254318
4,5,92.61268814850679
5,6,93.18792223638569
6,7,94.36009735885597
7,8,95.46079838849266
8,9,96.7951966455361
9,10,99.03138930731417
10,11,101.14554256218943
11,12,102.43819392896813
12,13,104.18927416707014
13,14,105.0874575650621
14,15,106.813976583108
15,16,108.11658605363375
16,17,109.17129767194042
17,18,110.66679490032321
18,19,111.84535501640757
19,20,113.04928779376392
20,21,114.40390888933186
21,22,115.29140993897106
22,23,116.60561253931154
23,24,117.82661371773375
24,25,119.07345619093732
25,26,120.34696909137506
26,27,121.51664805662598
27,28,122.57561666714135
28,29,123.65320450597333
29,30,124.74990698496212
30,31,125.94548146953288
31,32,126.87742477850392
32,33,127.95953501115646
33,34,128.92163677815762
34,35,129.8983158446588
35,36,130.93190100666737
36,37,131.8797017378426
37,38,132.7030921753318
38,39,133.65929158180936
39,40,134.80726382716057
40,41,135.66773572392952
41,42,136.39323163689178
42,43,137.50437812680536
43,44,138.6170343266237
44,45,139.52699297647047
45,46,140.65552012554468
46,47,141.6886666532242
47,48,143.03951199207944
48,49,143.80117073538102
49,50,144.848503110317
50,51,145.97762088705193
51,52,146.78777246194844
52,53,147.5475435409441
53,54,148.62453290985601
54,55,149.24704404246285
55,56,150.03255480058087
56,57,150.53433592031536
57,58,151.0394846985714
58,59,151.19559786105097
59,60,151.54803515210222
