,time,HR
0,1,
1,2,79.41005440922105
2,3,79.83244831565307
3,4,80.51770538274022
4,5,80.9811166367416
5,6,81.441474405736
6,7,82.26339984779841
7,8,82.82836800961798
8,9,83.80380868871602
9,10,84.1283648169438
10,11,84.03415612174004
11,12,83.94015818424374
12,13,83.47330524662281
13,14,83.19567784558083
14,15,82.013662750507
15,16,81.8347888949988
16,17,82.10339323491674
17,18,82.64592667038976
18,19,83.01161661140915
19,20,83.01161661140915
20,21,82.82836800961798
21,22,82.73704676594697
22,23,81.47937178796299
23,24,81.2148283730669
24,25,80.30707642692336
25,26,80.17361262469439
26,27,80.25935980397216
27,28,81.12702855860962
28,29,81.3028184363098
29,30,81.47937178796302
30,31,81.86454700005154
31,32,80.6041905657506
32,33,80.17361262469426
33,34,79.36339750298758
34,35,79.24234574098611
35,36,78.9921067544356
36,37,80.69086173840202
37,38,81.47937178796302
38,39,83.12865212324797
39,40,84.69808286310833
40,41,84.60259460734375
41,42,83.65942186924615
42,43,82.7370467659468
43,44,81.65669359816526
44,45,79.0846033665603
45,46,77.54104624000279
46,47,75.2934796823216
47,48,75.54614236581932
48,49,76.14233514660945
49,50,77.84491848206841
50,51,79.08460336656039
51,52,80.34529059605345
52,53,80.95199721328366
53,54,81.30281843630976
54,55,81.46954315445396
55,56,79.2423457409863
56,57,78.00675822943242
57,58,75.54614236581932
58,59,74.46334208935234
59,60,73.03406463913755
