,time,HR
0,1,
1,2,81.57208218889805
2,3,80.12062165172901
3,4,82.01783127189749
4,5,83.85063197071082
5,6,84.45726837564364
6,7,85.4958025979843
7,8,85.76721784432709
8,9,87.26315769044906
9,10,89.14789111788858
10,11,90.71532656611517
11,12,91.82530275324228
12,13,93.06758418846087
13,14,94.20039616793248
14,15,94.99533621998255
15,16,95.39785883108412
16,17,95.65579046948413
17,18,95.6004020557786
18,19,95.60040205577862
19,20,95.49902305041718
20,21,95.09564808505115
21,22,95.2144719436734
22,23,95.70199653192707
23,24,96.31612699095562
24,25,96.8339556306918
25,26,97.3573824178848
26,27,98.09975897226946
27,28,98.85354416744624
28,29,99.61900302714977
29,30,100.4739549927106
30,31,101.07247894112622
31,32,102.10383076705612
32,33,103.02028542547204
33,34,104.34247090686854
34,35,105.58464317956928
35,36,106.77321327164712
36,37,107.92058661274557
37,38,109.00582156192408
38,39,109.78562367743014
39,40,110.59457037821123
40,41,111.41552689215337
41,42,112.3688148227815
42,43,112.97294823580714
43,44,113.46095233185825
44,45,113.93671398854175
45,46,114.32518156615961
46,47,114.95059284387389
47,48,115.45587017505564
48,49,115.20267747730342
49,50,116.09374791082936
50,51,116.47986902361511
51,52,116.60914745760329
52,53,116.60914745760329
53,54,116.65230406288029
54,55,116.89457260714347
55,56,116.89457260714347
56,57,117.13784955325627
57,58,117.38214121030163
58,59,117.75049520991558
59,60,118.12116833229722
