,time,HR
0,1,
1,2,78.5759162303665
2,3,78.98947368421054
3,4,78.98947368421051
4,5,79.54770318021201
5,6,79.70864946889226
6,7,79.72377158034529
7,8,79.66029723991508
8,9,79.49152542372882
9,10,79.17467760844079
10,11,78.89719626168228
11,12,77.68115942028986
12,13,76.65834279228152
13,14,76.39819004524884
14,15,76.13979706877112
15,16,76.74545454545458
16,17,77.18400000000005
17,18,77.36082474226805
18,19,78.00415800415799
19,20,78.80513418903149
20,21,78.62165308498257
21,22,78.32985386221293
22,23,77.76165803108815
23,24,77.0079817559863
24,25,76.83276450511936
25,26,76.57142857142853
26,27,76.31186440677966
27,28,76.31186440677969
28,29,76.31186440677966
29,30,76.74545454545452
30,31,77.00798175598625
31,32,77.1840000000001
32,33,77.44066047471622
33,34,77.62758620689658
34,35,77.6275862068965
35,36,77.76165803108816
36,37,77.60082730093069
37,38,77.53846153846155
38,39,77.5384615384615
39,40,77.28115345005148
40,41,76.57142857142858
41,42,76.48471121177803
42,43,76.57142857142858
43,44,76.4847112117781
44,45,76.74545454545459
45,46,76.92027334851929
46,47,77.20164609053495
47,48,77.98614318706696
48,49,78.53023255813945
49,50,78.00415800415792
50,51,77.8423236514523
51,52,77.27231121281463
52,53,76.65834279228153
53,54,76.5714285714285
54,55,76.31186440677955
55,56,76.31186440677969
56,57,77.68115942028992
57,58,78.43902439024404
58,59,79.36075205640422
59,60,79.323467230444
