,time,HR
0,1,108.72195728750727
1,2,108.19925556978167
2,3,109.03800948892675
3,4,108.98520657876273
4,5,109.31606634372574
5,6,109.35590456032338
6,7,109.64894108898669
7,8,109.8592162549524
8,9,110.3208096005615
9,10,110.57097016654939
10,11,110.94834549134994
11,12,111.49194346044017
12,13,112.20663540569994
13,14,112.68820894821329
14,15,113.66386443694229
15,16,114.40676551169409
16,17,115.15944160058618
17,18,115.64976957099005
18,19,116.12716800059127
19,20,116.85070175760441
20,21,117.46056972084854
21,22,118.07683713806233
22,23,118.69960526642767
23,24,119.20256969552203
24,25,120.09309049367464
25,26,120.60795904884516
26,27,121.51968228139663
27,28,122.578677333958
28,29,123.38511600062843
29,30,124.61486798734566
30,31,125.68485952399092
31,32,127.01485803747264
32,33,128.23615474937085
33,34,129.20241210485574
34,35,130.18334148092308
35,36,131.47510917345318
36,37,132.56845727468757
37,38,133.68014245099508
38,39,134.81062991358343
39,40,135.67112329601014
40,41,136.54267226793291
41,42,137.27756286141002
42,43,137.92918381112094
43,44,138.62049554157613
44,45,139.07399770801484
45,46,139.4965608998841
46,47,139.8364648007118
47,48,139.83646480071206
48,49,139.78537365537085
49,50,139.9302289648579
50,51,139.83646480071292
51,52,139.64081794321362
52,53,139.78537365537085
53,54,139.68330328395308
54,55,139.64081794321413
55,56,139.78537365537017
56,57,139.83646480071124
57,58,140.0753848040328
58,59,140.22084210912513
59,60,140.45248446943734
