,time,HR
0,1,107.20365451831792
1,2,108.23445888868632
2,3,108.13048726631489
3,4,108.53262544209872
4,5,108.93274572022624
5,6,108.91517875591077
6,7,109.41806779512396
7,8,110.24090391180641
8,9,111.40994849199525
9,10,113.21075584908571
10,11,114.94483744852464
11,12,116.86271571518525
12,13,118.98027341783865
13,14,120.51802702808754
14,15,122.89467048159266
15,16,124.42289436322908
16,17,126.1219464921387
17,18,127.59627317801913
18,19,129.10547640915703
19,20,130.97777092073756
20,21,132.3364614904547
21,22,133.86395475005077
22,23,136.0046363292094
23,24,137.32222699332434
24,25,138.6655966052155
25,26,139.97575615863275
26,27,141.29351955343157
27,28,142.7871085550535
28,29,143.8515491939091
29,30,145.19435897083804
30,31,146.50390964542365
31,32,147.59923448174195
32,33,148.5217296972529
33,34,150.085116325645
34,35,151.0390471497486
35,36,152.4928989404949
36,37,153.61833810199082
37,38,154.47547184112963
38,39,155.6899546946525
39,40,156.8287526913741
40,41,157.65243311517327
41,42,158.8202289160264
42,43,159.6650173677073
43,44,160.51884098999463
44,45,161.55556116861683
45,46,162.46327024940956
46,47,163.13599600613585
47,48,164.0274495362239
48,49,164.49830077445407
49,50,165.01504936327484
50,51,165.53505477093162
51,52,165.92324417910513
52,53,166.23351491764467
53,54,166.40905189221428
54,55,166.9378942181433
55,56,167.09881372288405
56,57,167.43775654990858
57,58,167.6482682360926
58,59,167.64826823609278
59,60,168.00572723019954
