,time,HR
0,1,72.14932417088737
1,2,71.46218775021238
2,3,73.80521029939969
3,4,72.49787163065025
4,5,71.32632807768341
5,6,71.65717325566999
6,7,71.89010504212985
7,8,72.30381951172453
8,9,73.29455153867937
9,10,72.69296816356372
10,11,74.21073343291286
11,12,75.11876242931118
12,13,75.71674786853985
13,14,77.26746844845619
14,15,77.62272117695485
15,16,77.75678459867669
16,17,78.0804340663091
17,18,77.62272117695485
18,19,78.07140742653255
19,20,77.5959639480072
20,21,76.65353850618698
21,22,75.96374288408404
22,23,76.135025280666
23,24,75.53888973596283
24,25,75.70825944389097
25,26,75.1187624293112
26,27,74.53837464012221
27,28,75.11876242931109
28,29,75.37027614280208
29,30,74.53837464012217
30,31,74.04799059643722
31,32,74.37419319818356
32,33,74.53837464012214
33,34,75.45448874184433
34,35,74.37419319818353
35,36,73.56401680168928
36,37,73.80521029939969
37,38,74.29237340368624
38,39,73.72463692571024
39,40,73.83547073822703
40,41,74.12927269368909
41,42,75.20241361241729
42,43,76.04928763958422
43,44,76.10070703623025
44,45,76.74064479994388
45,46,76.3070818349726
46,47,76.39340206329237
47,48,76.17796663728225
48,49,75.7932294320435
49,50,75.87839036398952
50,51,76.30708183497276
51,52,76.56662973237043
52,53,77.53360209408805
53,54,78.40678906763135
54,55,78.65335129740329
55,56,80.49078358039432
56,57,80.9442256070366
57,58,81.4715495523592
58,59,82.09551109160053
59,60,82.63799244242631
