,time,HR
0,1,
1,2,97.45786774392536
2,3,100.7282659903658
3,4,101.95999750383494
4,5,103.20194639287969
5,6,103.11191197945078
6,7,103.22222580855916
7,8,102.5638608147916
8,9,102.9064616156849
9,10,103.12402284531636
10,11,102.44717837927989
11,12,102.58183555380579
12,13,102.90646161568489
13,14,103.78226128900987
14,15,105.37570855361237
15,16,106.73449191648719
16,17,108.39480623518801
17,18,110.10759098382539
18,19,110.70556525600792
19,20,111.64673903076677
20,21,112.48349189288176
21,22,112.8459521245452
22,23,112.96729185801242
23,24,113.3573386145356
24,25,113.70084570124627
25,26,114.31945748416932
26,27,115.07073540849014
27,28,115.83195306279094
28,29,116.60330902103397
29,30,117.25399712941018
30,31,117.7797998071205
31,32,118.17725694932685
32,33,118.61310563143704
33,34,118.98925712921123
34,35,119.36780195570923
35,36,119.49451936755173
36,37,119.62150610439296
37,38,120.13216354774134
38,39,120.26050987631821
39,40,120.77664940368423
40,41,121.03638413358455
41,42,121.55921948621375
42,43,122.14455041761553
43,44,122.64360884628809
44,45,123.14676211334987
45,46,123.39989009302774
46,47,123.6540608244245
47,48,124.1655564224569
48,49,124.42289436322892
49,50,124.68130120510477
50,51,125.0709302713709
51,52,125.48922769702743
52,53,126.25456683545322
53,54,126.78784906073517
54,55,127.46082065872173
55,56,128.14097445092446
56,57,128.8284260305967
57,58,129.3837209703837
58,59,129.91074223706556
59,60,130.44207451615347
