,time,HR
0,1,104.2256570838469
1,2,103.74535451664022
2,3,104.51597924842585
3,4,104.71042758191128
4,5,105.50787079138105
5,6,106.44322425584365
6,7,107.33130836763257
7,8,107.97478143938095
8,9,109.66540954125018
9,10,111.17403422277
10,11,112.84582421108233
11,12,113.93088021311202
12,13,115.21362297907334
13,14,116.4050771980917
14,15,117.25386421932778
15,16,118.11512030488423
16,17,118.73809034868634
17,18,119.11503666725359
18,19,119.24121785016386
19,20,119.49438391778635
20,21,119.49438391778621
21,22,119.49438391778627
22,23,119.74862728782406
23,24,119.74862728782406
24,25,120.00395485133755
25,26,120.51789041815279
26,27,121.03624693608029
27,28,121.55908169606349
28,29,122.4849941790583
29,30,123.28993389984069
30,31,124.10552331924436
31,32,124.9319751948443
32,33,125.76950798944658
33,34,126.92173040231691
34,35,127.8678987865725
35,36,128.55241644602953
36,37,129.3835743109823
37,38,130.0844604123419
38,39,130.65066045766244
39,40,131.2471237352146
40,41,131.65346157959604
41,42,132.2334327759819
42,43,132.52533880860005
43,44,132.8877127819047
44,45,133.30428868404232
45,46,133.72348456040748
46,47,134.00441625066026
47,48,134.85433855246146
48,49,135.28335553619144
49,50,135.85964246073328
50,51,136.5788185851017
51,52,137.3220713354453
52,53,137.7669592555385
53,54,138.39800366871455
54,55,139.11066074218894
55,56,139.88180292832118
56,57,140.70463706319325
57,58,141.29335939400198
58,59,142.33556541692892
59,60,142.78694670260626
