,time,HR
0,1,119.08616103011477
1,2,119.71959805687106
2,3,120.6178158343618
3,4,121.0069055628596
4,5,121.44218220157497
5,6,121.90060501310228
6,7,122.06704115602611
7,8,122.45530160332915
8,9,122.9906253261853
9,10,123.53065002575131
10,11,123.93879093993331
11,12,124.48719266975591
12,13,124.90168942670307
13,14,125.45866463038952
14,15,126.22381736946022
15,16,126.62325982949025
16,17,127.02523843212337
17,18,127.56519693767977
18,19,128.10976554787263
19,20,128.797049697808
20,21,129.22115345821075
21,22,129.48353143477576
22,23,129.9121756692176
23,24,130.61898837688472
24,25,131.19000034793098
25,26,132.16712794119596
26,27,133.13285852114228
27,28,133.97193115888078
28,29,135.5380217462845
29,30,136.70019127894352
30,31,137.73356205534978
31,32,138.79106537322852
32,33,139.5079613720572
33,34,140.3094372533051
34,35,141.25910733070214
35,36,141.8526329917559
36,37,142.9033932361391
37,38,143.20647572444443
38,39,143.81651395969266
39,40,144.7413790012346
40,41,145.20828667543122
41,42,145.90187794580177
42,43,146.3095412872718
43,44,146.50168011618624
44,45,146.62726016085867
45,46,146.65240200930955
46,47,146.6524020093087
47,48,146.6272601608591
48,49,146.5016801161858
49,50,146.30954128727123
50,51,146.35126771360262
51,52,146.46822842532706
52,53,146.9547780959263
53,54,147.10643421367277
54,55,147.71620181663113
55,56,148.3310455286671
56,57,149.10683551574144
57,58,150.0485628979455
58,59,150.84247063814684
59,60,151.644824205371
