,time,HR
0,1,96.2022849841841
1,2,96.2022849841841
2,3,96.82294488730781
3,4,97.24118654988796
4,5,97.81461378280169
5,6,98.73392406271518
6,7,99.44766327280712
7,8,99.7179831065296
8,9,101.28834504521505
9,10,102.25274315928986
10,11,103.44551110706531
11,12,104.09865750889739
12,13,104.55425184776276
13,14,105.23097839693916
14,15,105.68701730656839
15,16,105.79344934816612
16,17,106.03164888474195
17,18,106.37853541326346
18,19,106.84459690466869
19,20,107.08755882031495
20,21,107.63616311755017
21,22,108.02781503207378
22,23,108.38790774884718
23,24,108.87178233701178
24,25,109.31622809857326
25,26,109.88796569323108
26,27,110.58199495024097
27,28,111.28484661306027
28,29,111.7401110812859
29,30,112.35603764997768
30,31,113.20355086500956
31,32,114.06394701707816
32,33,114.93752210364221
33,34,115.95242296106927
34,35,116.98540668455324
35,36,117.77230403893384
36,37,118.73066817668271
37,38,119.61389312592466
38,39,120.38146891069026
39,40,121.28951878393917
40,41,122.1367768670005
41,42,122.63580353448566
42,43,122.88684919166985
43,44,123.26535078055582
44,45,123.51898318956964
45,46,123.77366150542429
46,47,123.90139490223065
47,48,124.02939221101434
48,49,124.37201484143131
49,50,124.7856689927884
50,51,125.34150716202127
51,52,125.84953004220264
52,53,126.24653171426034
53,54,126.7797800002763
54,55,127.31755213177267
55,56,127.99621712181425
56,57,128.54438079257133
57,58,128.95859469415822
58,59,129.63844500917494
59,60,130.35879659094684
