,time,HR
0,1,96.20355795369555
1,2,95.5907964380669
2,3,95.5907964380669
3,4,95.71272347433997
4,5,96.55724750499589
5,6,96.61644876036374
6,7,96.82422606952582
7,8,97.13757307945957
8,9,97.55853764318422
9,10,97.98316675153323
10,11,98.73523053142438
11,12,99.2374443184611
12,13,99.71930259652163
13,14,100.6106483180548
14,15,101.29845043099407
15,16,102.04017548645119
16,17,102.79284274504452
17,18,103.22794472491769
18,19,103.66674576519381
19,20,103.99830252137231
20,21,104.1092932391113
21,22,104.55563533231211
22,23,104.55563533231215
23,24,105.11897388474921
24,25,105.45990028653763
25,26,106.03305191852974
26,27,106.72911134031435
27,28,107.67153174950033
28,29,107.96946072501083
29,30,108.75184812156887
30,31,109.23897846029938
31,32,109.73049242412516
32,33,109.77459277474982
33,34,109.77459277474975
34,35,109.4315471723289
35,36,109.23897846029926
36,37,109.11678720922518
37,38,109.116787209225
38,39,108.8645443372389
39,40,109.20403875824898
40,41,109.66000551715592
41,42,110.11979589668306
42,43,110.47611298419855
43,44,111.05104152794458
44,45,111.64111082405466
45,46,112.3575243694497
46,47,112.84026346448502
47,48,113.08319191112567
48,49,113.6951139452765
49,50,114.31369454345536
50,51,114.62134705277354
51,52,115.20794555355545
52,53,115.91983811104421
53,54,116.51983727310952
54,55,117.00432724098103
55,56,117.73866402282826
56,57,118.1092999011791
57,58,118.35768959602909
58,59,118.98325877994051
59,60,119.10916699028975
