,time,HR
0,1,
1,2,89.86982726081406
2,3,90.0495669153357
3,4,91.73753760731022
4,5,92.6435873614565
5,6,93.07448776778884
6,7,91.84982345505477
7,8,89.14193989099107
8,9,86.43501187335887
9,10,83.93882076373573
10,11,81.74434178952043
11,12,79.3248475293655
12,13,76.74678998466112
13,14,77.44200801112463
14,15,78.99084817134711
15,16,82.46297336569206
16,17,84.03281720356075
17,18,85.08084553603146
18,19,83.97297694715944
19,20,83.84503437182099
20,21,82.91856990362403
21,22,81.74434178952046
22,23,81.47807357522228
23,24,82.2821335118199
24,25,83.10222122124007
25,26,84.12702439773516
26,27,85.4684575885873
27,28,85.95796765495956
28,29,85.56591307044441
29,30,83.93882076373575
30,31,82.73572851464144
31,32,81.07704104021819
32,33,80.6895760890105
33,34,80.60290629729298
34,35,81.03812717362828
35,36,81.38970256266789
36,37,82.19201069307742
37,38,84.22144305586954
38,39,84.98449123757608
39,40,85.53931226845361
40,41,85.9579676549596
41,42,85.89535519152717
42,43,86.25437443997673
43,44,85.9579676549597
44,45,85.09838797840995
45,46,84.03281720356094
46,47,83.97297694715947
47,48,83.84503437182101
48,49,85.27421109406792
49,50,85.76149230031967
50,51,85.85961757755113
51,52,85.45076225575333
52,53,85.66359105340142
53,54,85.27421109406788
54,55,84.03281720356068
55,56,83.28668786102085
56,57,81.65539256015208
57,58,81.56663669867378
58,59,81.65539256015201
59,60,82.4629733656921
