,time,HR
0,1,113.69890637390094
1,2,114.2760581829055
2,3,115.44812031811479
3,4,116.73087721053831
4,5,117.86588200016958
5,6,118.94150724416728
6,7,119.84479320492262
7,8,120.6451418115348
8,9,122.61646765812847
9,10,124.37780918249939
10,11,126.04917951865833
11,12,127.59409684467522
12,13,128.9646027184097
13,14,130.22347628073686
14,15,131.6513652750432
15,16,133.30216609353906
16,17,134.70979192346022
17,18,135.71294994842222
18,19,137.27063086605114
19,20,138.51267421445914
20,21,139.57349338240363
21,22,140.70239663770244
22,23,141.29110959434547
23,24,142.48343963311635
24,25,142.78467312071288
25,26,143.3909774651743
26,27,144.00245284882118
27,28,144.46449280448593
28,29,144.89677702527607
29,30,145.39752505080128
30,31,145.9349320295515
31,32,146.50141081582908
32,33,146.83669268060945
33,34,147.29176507528078
34,35,147.46102704388025
35,36,147.90293422497075
36,37,148.43329755186187
37,38,148.98477386924955
38,39,149.45327944745455
39,40,150.08255641354938
40,41,150.7171549607524
41,42,151.3571428799064
42,43,151.90542147120368
43,44,152.32738097529034
44,45,152.833560502596
45,46,153.310138271905
46,47,153.80628758670105
47,48,154.40592223616164
48,49,154.80828294557196
49,50,155.20429825599692
50,51,155.6533063240959
51,52,156.33599626411373
52,53,156.82607775710463
53,54,156.9901217714952
54,55,157.64974413187926
55,56,158.14811002481486
56,57,158.31493292568473
57,58,158.98575891265807
58,59,159.50069254476418
59,60,160.00272538757918
