,time,HR
0,1,94.98899463643006
1,2,96.20680225997403
2,3,96.51614889103504
3,4,97.24575260835387
4,5,97.27576672952932
5,6,97.315814389772
6,7,96.82749130681259
7,8,95.49264784234961
8,9,94.66219763653409
9,10,94.58988121358792
10,11,94.12250437748885
11,12,93.5889300896346
12,13,93.70402384530249
13,14,93.69516043025847
14,15,94.09568120724734
15,16,94.98899463643009
16,17,93.9974602456531
17,18,93.27167947916128
18,19,93.3156133837676
19,20,93.06137129544277
20,21,92.02389781388821
21,22,91.6068839423558
22,23,91.71715148784192
23,24,92.93040961334952
24,25,93.90834623328519
25,26,94.49062635397249
26,27,94.98899463643006
27,28,94.98899463643006
28,29,94.68934481107854
29,30,94.22995015874172
30,31,93.41241381258888
31,32,92.12660305698412
32,33,91.51378751558505
33,34,90.01683352132792
34,35,89.01697006260946
35,36,88.66319692702227
36,37,89.22866321376895
37,38,90.21359162738555
38,39,91.92142131298183
39,40,92.74768127984005
40,41,94.98899463643014
41,42,96.30969723565312
42,43,97.0361712449737
43,44,97.66764307520143
44,45,97.24575260835391
45,46,96.3096972356532
46,47,95.79741161205925
47,48,95.59402007997426
48,49,95.29054700035518
49,50,95.8994322847027
50,51,96.20680225997403
51,52,97.45624125036328
52,53,97.66764307520143
53,54,97.35088315171446
54,55,96.7234875567516
55,56,96.30969723565302
56,57,96.30969723565312
57,58,96.09480365431634
58,59,96.51614889103504
59,60,97.03617124497387
