,time,HR
0,1,108.75893457034145
1,2,109.55279540662134
2,3,109.95408769748805
3,4,110.62948135656355
4,5,110.97029922888814
5,6,111.50618848965172
6,7,112.00546993065012
7,8,112.48515074405763
8,9,113.57960085940523
9,10,114.16379034513528
10,11,115.09764548088282
11,12,116.04690441268387
12,13,117.1337120502637
13,14,118.1169960968556
14,15,118.99101192421084
15,16,119.62327022348926
16,17,120.51980436863316
17,18,121.2990272417063
18,19,122.0883918441468
19,20,122.75408645616503
20,21,123.29189187327866
21,22,123.97081198271304
22,23,124.65725058726841
23,24,125.49107835039403
24,25,126.25642877566455
25,26,127.05805689487508
26,27,127.73389762303934
27,28,128.41696659428553
28,29,129.2463549684144
29,30,130.31075612973495
30,31,130.979702516438
31,32,131.7915601766637
32,33,132.52744344995259
33,34,133.58558141467066
34,35,134.14745557414372
35,36,134.7140762946257
36,37,135.28550397774174
37,38,136.00664205864666
38,39,136.29725454167806
39,40,136.88222129936753
40,41,137.27499668329673
41,42,137.62052885761673
42,43,138.21693418310997
43,44,138.4002015741433
44,45,138.68439089975763
45,46,139.1212979836538
46,47,139.39999663195456
47,48,139.83291587615327
48,49,140.03757436993473
49,50,140.41434172179208
50,51,140.56045446031644
51,52,140.96600027735974
52,53,141.29560328071562
53,54,141.5918204783688
54,55,142.03848237262255
55,56,142.33782585496735
56,57,142.6384337237212
57,58,142.9403140067346
58,59,143.24347479996186
59,60,143.29946052433942
