,time,HR
0,1,105.67732493765057
1,2,107.18700100818893
2,3,108.74043580540898
3,4,109.87788806278775
4,5,111.06547801835364
5,6,111.98641896377947
6,7,113.0245317699328
7,8,113.91331078805511
8,9,116.266891589461
9,10,118.46984321957717
10,11,120.75788740192965
11,12,123.00147656677413
12,13,125.3300123146975
13,14,128.2579499243286
14,15,130.48852296649073
15,16,132.94511752953653
16,17,135.26249331892336
17,18,137.15325935456417
18,19,139.24948820932835
19,20,141.56773718062684
20,21,142.9160013442518
21,22,145.53407464473915
22,23,146.7995883373021
23,24,148.18992862878514
24,25,149.90400771912834
25,26,150.6963121996736
26,27,151.57757718329742
27,28,152.63245325577228
28,29,153.12428715455565
29,30,154.28431963299914
30,31,154.22590073120705
31,32,155.18283496532004
32,33,155.46206253096116
33,34,156.64071128545356
34,35,160.4939052529033
35,36,160.61660701532907
36,37,160.4939052529033
37,38,161.27419803688636
38,39,162.2707430299051
39,40,162.5804999040784
40,41,163.1106537081136
41,42,162.10379782102666
42,43,159.98059851968492
43,44,162.22897449888035
44,45,162.77364822524586
45,46,163.2796802922672
46,47,163.82292730509184
47,48,163.78886848444694
48,49,164.64460969909862
49,50,164.98941516443773
50,51,165.16236004406525
51,52,165.8577805074083
52,53,166.20769143674872
53,54,166.55908190490257
54,55,166.90392472458146
55,56,167.08896233514085
56,57,167.26633915290614
57,58,167.62222498089093
58,59,167.75201377297887
59,60,167.97962844566933
