,time,HR
0,1,141.58500642365917
1,2,143.61732709002752
2,3,142.9334350562655
3,4,142.5939257093385
4,5,142.07239026676993
5,6,142.20418283659066
6,7,141.94209345120944
7,8,141.28880348135027
8,9,140.55369003971998
9,10,139.72408629541826
10,11,139.10617520923876
11,12,138.67771676403578
12,13,138.06070431571098
13,14,137.46561507297085
14,15,136.851161224084
15,16,136.43646073552617
16,17,136.14524096874806
17,18,135.71073488054998
18,19,134.8499902618571
19,20,134.2822008291757
20,21,134.00009536524888
21,22,133.71917273345585
22,23,133.40453938584773
23,24,133.02199247937116
24,25,132.74515170418002
25,26,132.33204438559855
26,27,131.93855543655272
27,28,131.50502239568772
28,29,131.1080069760708
29,30,130.7050110529888
30,31,130.571229056005
31,32,130.08026592336196
32,33,130.08026592336182
33,34,130.08026592336188
34,35,130.3044849721318
35,36,130.30448497213192
36,37,130.362742070861
37,38,130.22135081048046
38,39,130.08026592336162
39,40,129.3794024216196
40,41,128.68605085451566
41,42,127.86377576918325
42,43,127.18653119413446
43,44,127.05194227223589
44,45,126.78361715656075
45,46,126.78361715656062
46,47,126.78361715656062
47,48,126.78361715656075
48,49,126.51642302135197
49,50,125.98539921013956
50,51,125.20587331124482
51,52,124.51336295001015
52,53,123.82847096458629
53,54,123.28595849595756
54,55,123.15107232692452
55,56,122.8905685232991
56,57,122.74817896053327
57,58,122.08251638482548
58,59,121.03234420086983
59,60,120.128153795954
