,time,HR
0,1,
1,2,94.39157957582358
2,3,96.51614889103506
3,4,97.20376394142455
4,5,98.36875287255774
5,6,99.02811610924013
6,7,99.12986230221895
7,8,99.3924579639467
8,9,99.95255890534189
9,10,100.38970670605985
10,11,99.94402543322497
11,12,99.64626914362994
12,13,99.39245796394667
13,14,99.28287421756968
14,15,99.44311670908628
15,16,99.50228388434886
16,17,99.94402543322497
17,18,100.2607374014529
18,19,100.72658491648285
19,20,101.29310114210992
20,21,101.93698797451795
21,22,102.58012354533514
22,23,102.91379076038362
23,24,103.23142591705157
24,25,103.67024175516863
25,26,104.1035455668621
26,27,104.11280415326972
27,28,104.22403578163862
28,29,104.44721358845146
29,30,104.78377818648084
30,31,104.78377818648084
31,32,105.00936220841079
32,33,105.69197994757721
33,34,106.11901825039554
34,35,106.49966975067
35,36,106.96677356536586
36,37,107.31979922069706
37,38,107.67516279427556
38,39,108.08418525503262
39,40,108.5308141197227
40,41,108.87689452189038
41,42,109.48787597263035
42,43,109.77829474178861
43,44,110.23906407963452
44,45,110.70371766901116
45,46,111.05478654111164
46,47,111.40808914940786
47,48,111.61750285081646
48,49,111.64487573633558
49,50,111.76364688073579
50,51,111.76364688073566
51,52,111.76364688073558
52,53,111.88267099881983
53,54,112.00194889967119
54,55,112.36131344159551
55,56,112.60217370620755
56,57,112.96540652461492
57,58,113.45337804307945
58,59,114.06930300531111
59,60,114.81729843485417
