,time,HR
0,1,107.20186537539963
1,2,107.20186537539963
2,3,107.58610145201396
3,4,107.71479296092787
4,5,108.1676479463492
5,6,108.12868265530221
6,7,107.90253116216695
7,8,106.61606283236466
8,9,105.32113089512947
9,10,102.79630926408186
10,11,100.77861311117115
11,12,99.61235278245097
12,13,98.52250209555328
13,14,98.09321014742451
14,15,98.09321014742451
15,16,99.28287421756968
16,17,100.46724767416445
17,18,102.47237131472022
18,19,103.50524932797201
19,20,104.4472135884515
20,21,105.00936220841088
21,22,105.00936220841083
22,23,104.55916129862133
23,24,103.23142591705148
24,25,102.21290228755473
25,26,100.61404124618518
26,27,100.67461041446201
27,28,100.15780029939808
28,29,99.72266546548803
29,30,99.50228388434884
30,31,99.1735318450833
31,32,97.56182764391737
32,33,96.10412691071056
33,34,93.1226131492613
34,35,90.90907085799306
35,36,88.949823641226
36,37,88.4731364834488
37,38,88.37841149792055
38,39,88.75853369791159
39,40,90.70927070226114
40,41,92.22953780900303
41,42,94.66219763653406
42,43,95.18981703523853
43,44,94.98899463642995
44,45,93.89944412443755
45,46,93.48294036133383
46,47,92.64358736145644
47,48,91.81917279094304
48,49,91.14328635155425
49,50,90.01683352132792
50,51,89.82093181616739
51,52,90.60969960379572
52,53,91.81917279094296
53,54,92.33270284010928
54,55,92.7476812798401
55,56,92.64358736145647
56,57,92.85200938026752
57,58,92.64358736145661
58,59,92.22953780900303
59,60,91.81917279094286
