,time,HR
0,1,102.79802488057881
1,2,96.20840790105453
2,3,95.29213734961591
3,4,93.41397281679153
4,5,93.80319770352816
5,6,94.06448794782767
6,7,94.9905799529399
7,8,94.89048450514966
8,9,94.59145986910401
9,10,95.10001610495944
10,11,95.59561549404147
11,12,96.51775969494855
12,13,97.03779072778778
13,14,97.56345589966094
14,15,98.30902816090284
15,16,98.95721955537034
16,17,100.39138215762212
17,18,101.51438669268398
18,19,102.25925116527178
19,20,103.26957545342547
20,21,103.4520950282813
21,22,104.00354542821874
22,23,104.10528300044744
23,24,104.33724664349653
24,25,104.67309614985977
25,26,105.23767595649332
26,27,106.03839740398833
27,28,106.98531713640683
28,29,108.03469059985522
29,30,109.4897032678667
30,31,110.5890330820542
31,32,112.00381815346647
32,33,113.21075584908564
33,34,114.07120676216246
34,35,115.07073540849014
35,36,115.57709728047473
36,37,115.92568202289775
37,38,116.1649507164435
38,39,116.76746602098943
39,40,116.76746602098927
40,41,117.86789240233905
41,42,118.36365640823739
42,43,119.11517168701991
43,44,119.74876302578089
44,45,120.64719961868589
45,46,121.42808764210785
46,47,122.4851330187529
47,48,123.56074340750148
48,49,124.51751907547991
49,50,125.46300215309934
50,51,126.12194649213886
51,52,126.2545668354531
52,53,126.78784906073517
53,54,126.65410660391987
54,55,126.65410660392
55,56,126.65410660392
56,57,126.52064600686604
57,58,126.61848958856454
58,59,127.05618313282125
59,60,127.73201389416604
