,time,HR
0,1,
1,2,96.81049534874315
2,3,97.75652624791645
3,4,97.9479554768614
4,5,98.53601074426457
5,6,98.86576940812327
6,7,99.11246221304589
7,8,99.7051613226255
8,9,100.4496128361056
9,10,101.38937012875105
10,11,102.07909373506894
11,12,102.77826560996671
12,13,103.65204470123116
13,14,104.54080821421057
14,15,104.99093010103198
15,16,105.55906283967369
16,17,106.24899135496568
17,18,106.83085877750086
18,19,107.29253059589975
19,20,107.41913443156206
20,21,107.77521996006465
21,22,107.89444033612665
22,23,107.95414948960534
23,24,107.95414948960531
24,25,107.89444033612655
25,26,108.01392476617774
26,27,108.01392476617767
27,28,108.17650613119085
28,29,108.39978065364927
29,30,108.84910616931172
30,31,109.10131327053503
31,32,109.71493145540883
32,33,109.98888738574426
33,34,110.56777626672208
34,35,111.15279095596405
35,36,111.50678073607835
36,37,111.86303243172095
37,38,111.98228939593362
38,39,111.98228939593398
39,40,112.3415908592364
40,41,112.34159085923609
41,42,112.46187093510271
42,43,112.70320542208779
43,44,112.82426149665523
44,45,113.18899510063177
45,46,113.10773954061663
46,47,113.43346377255504
47,48,113.55609454420092
48,49,113.8021532539396
49,50,114.04928062256909
50,51,114.17324723194166
51,52,114.4219906899633
52,53,114.54676930576454
53,54,114.92274338444865
54,55,115.30963201118196
55,56,115.66516016743451
56,57,116.02288746692118
57,58,116.50331350198105
58,59,116.62404232426279
59,60,116.8402530071036
