,time,HR
0,1,119.11318375044404
1,2,119.11318375044402
2,3,119.87429035587819
3,4,119.65584062402239
4,5,120.17290958452271
5,6,120.50428662636163
6,7,121.03436413351572
7,8,121.52438180207248
8,9,122.142511923141
9,10,122.76696239309571
10,11,123.52478314860865
11,12,124.16348419901512
12,13,124.80882455347981
13,14,125.46090827632976
14,15,125.98750180529655
15,16,126.758962437128
16,17,127.72988214941233
17,18,128.55041672424798
18,19,129.1033217424169
19,20,129.94165500048442
20,21,130.6486280962433
21,22,131.65141361891187
22,23,132.47167164769007
23,24,133.16306868134203
24,25,134.14323848236126
25,26,134.70984139041775
26,27,134.9949415838365
27,28,135.5687776798361
28,29,136.02653612588477
29,30,136.29296986829652
30,31,136.58481776951362
31,32,136.7312109289664
32,33,137.02494070539802
33,34,137.46790926371293
34,35,137.76481619516824
35,36,138.3958507920119
36,37,138.9653810421848
37,38,139.26879890472222
38,39,140.1186207188834
39,40,140.70244830521193
40,41,141.4391103382236
41,42,142.33335128872875
42,43,143.2949557279211
43,44,144.31020338996117
44,45,144.77422333655272
45,46,145.93498561850717
46,47,146.66053243540028
47,48,147.44413748633033
48,49,148.1078403212759
49,50,148.36470442172904
50,51,148.76029776762493
51,52,149.14067044903942
52,53,149.4533343283873
53,54,149.4533343283873
54,55,149.14067044903913
55,56,149.140670449039
56,57,148.82931205561744
57,58,148.51925098883467
58,59,148.21047915725728
59,60,147.94561924753958
