,time,HR
0,1,94.96357627319087
1,2,93.77653156977487
2,3,94.0705018881757
3,4,94.96357627319013
4,5,95.13561173745343
5,6,95.63612284736301
6,7,95.95738114116524
7,8,96.07841014619443
8,9,96.80158097525192
9,10,97.01020507218117
10,11,97.32483276430726
11,12,97.43016266989626
12,13,97.43016266989626
13,14,97.64150792514569
14,15,97.64150792514549
15,16,97.74752476328386
16,17,98.0669611187193
17,18,98.61232844546637
18,19,99.25630684342275
19,20,100.8123967603405
20,21,101.90971037885724
21,22,103.3131280005993
22,23,104.31688332211377
23,24,103.97397956563589
24,25,103.75275833251733
25,26,103.1219591145292
26,27,102.23018116621225
27,28,101.06486303892925
28,29,100.13956652612269
29,30,99.806508100869
30,31,100.44036337030533
31,32,101.6971770933954
32,33,102.88625177941074
33,34,104.196146188639
34,35,105.89315182689086
35,36,107.17317893688559
36,37,108.27805707025631
37,38,109.17849829329319
38,39,109.95219034111177
39,40,110.57550207773991
40,41,110.5575951138403
41,42,110.90783036763348
42,43,110.90783036763294
43,44,111.02506908895168
44,45,111.37827715604242
45,46,111.46010609436136
46,47,111.61500038060385
47,48,111.73373974271033
48,49,111.97197799376197
49,50,112.21123435699609
50,51,112.2112343569963
51,52,112.33124637235126
52,53,112.57204218451044
53,54,112.69282763749821
54,55,112.692827637498
55,56,112.81387256514267
56,57,113.05674419606927
57,58,113.4230187453006
58,59,113.91509257933642
59,60,114.28695904042273
