,time,HR
0,1,98.73848774672561
1,2,98.73848774672558
2,3,99.39238501657147
3,4,101.17921441012781
4,5,103.1494854811154
5,6,104.66004279987654
6,7,105.6919023767767
7,8,106.01185768165088
8,9,106.84953548057491
9,10,106.15193241976594
10,11,105.6919023767767
11,12,104.55908455923354
12,13,103.67016566818798
13,14,102.68802725659461
14,15,101.40709552366411
15,16,101.17921441012781
16,17,102.47229610689587
17,18,103.56011241376315
18,19,103.56011241376315
19,20,103.12222610334553
20,21,102.25746949031958
21,22,101.86595115951782
22,23,101.19670735867729
23,24,100.16629680201757
24,25,99.17345905838519
25,26,97.7736165309596
26,27,96.93164782025163
27,28,95.5939499203968
28,29,94.98892492090067
29,30,94.98892492090054
30,31,94.66212816085165
31,32,93.99739125784319
32,33,93.21894495343048
33,34,93.58886140165825
34,35,94.78894823685658
35,36,95.31798586173502
36,37,94.88883121708503
37,38,94.33757229287144
38,39,92.73892978889153
39,40,92.12653544225729
40,41,90.90900413685306
41,42,89.91870997414225
42,43,89.52860711091384
43,44,90.6842908610411
44,45,91.81910540184947
45,46,92.54830506167895
46,47,93.4828717511468
47,48,92.64351936729813
48,49,92.33263507411921
49,50,91.21035995167128
50,51,88.75846855512118
51,52,85.7614293571559
52,53,84.57518007813799
53,54,84.60118454059908
54,55,86.34453530989828
55,56,88.38780999706896
56,57,91.7170841736253
57,58,93.41234525416378
58,59,95.20804585497405
59,60,95.09835916620126
