,time,HR
0,1,
1,2,103.50697677630689
2,3,103.86513240529067
3,4,105.19984789180731
4,5,105.69374389129932
5,6,106.52729076741366
6,7,107.34306109116355
7,8,107.795939902397
8,9,108.42062066868063
9,10,109.09613855446682
10,11,109.3669569637548
11,12,108.63622005753818
12,13,108.08598912340696
13,14,107.75341684918108
14,15,107.5582421297346
15,16,107.67695983627955
16,17,107.91518319874922
17,18,108.63622005753818
18,19,109.43706398744962
19,20,110.12534740875408
20,21,110.10759098382539
21,22,109.12228815622966
22,23,108.64486186964994
23,24,108.53262544209865
24,25,108.42062066868066
25,26,107.91518319874932
26,27,107.55824212973452
27,28,107.67695983627964
28,29,107.86404664060738
29,30,108.30884683293986
30,31,108.27450123381709
31,32,107.67695983627968
32,33,107.20365451831768
33,34,107.09437454429298
34,35,106.96855878472505
35,36,106.85139716502657
36,37,106.50144717431144
37,38,105.80837918836149
38,39,105.69374389129912
39,40,105.57935672258576
40,41,105.46521687748036
41,42,105.57935672258581
42,43,105.3757085536125
43,44,105.23767595649339
44,45,105.46521687748029
45,46,105.69374389129949
46,47,105.6937438912994
47,48,105.57935672258581
48,49,105.35132355471848
49,50,104.89819958244004
50,51,104.71054627370573
51,52,104.67309614985982
52,53,104.2257752261424
53,54,103.34250594456489
54,55,102.79802488057884
55,56,102.47408152486261
56,57,101.83228143180497
57,58,101.29479167085162
58,59,100.67629062091775
59,60,99.83488890841139
