,time,HR
0,1,134.00233171924955
1,2,133.2094185138102
2,3,133.52545509391413
3,4,134.30211322197718
4,5,134.9663772711866
5,6,135.61681764357786
6,7,136.27355768059275
7,8,137.02494070539802
8,9,138.0630084380147
9,10,139.39561442002432
10,11,140.55603576795374
11,12,142.4834919546451
12,13,143.23897176352446
13,14,144.6029218552551
14,15,145.86862891253077
15,16,146.83674660070187
16,17,147.59677116902853
17,18,148.98482857814173
18,19,149.45333432838734
19,20,150.24075969365805
20,21,151.19669241705367
21,22,151.84076778411242
22,23,152.16486760862492
23,24,153.14552196485656
24,25,153.93088361595838
25,26,154.47289376953591
26,27,155.36502228318795
27,28,155.82347644730234
28,29,156.49907354072934
29,30,157.31929929303934
30,31,157.64980202264633
31,32,158.14816809858738
32,33,158.64969505873106
33,34,158.98581729402505
34,35,159.323366799957
35,36,159.66235268676544
36,37,160.34467043328965
37,38,160.5161620594217
38,39,160.96705015509437
39,40,161.4618259240139
40,41,161.7269520749563
41,42,161.95965272542375
42,43,162.2932462428809
43,44,162.4270687506053
44,45,162.7962211795838
45,46,162.96457301120702
46,47,163.30232342159303
47,48,163.488683579041
48,49,163.81158222644243
49,50,163.9820417292793
50,51,164.15285635608043
51,52,164.49555542989327
52,53,164.49555542989293
53,54,164.83968839104344
54,55,165.01229539459436
55,56,165.01229539459436
56,57,165.01229539459436
57,58,165.18526425769107
58,59,165.3585961194518
59,60,165.5322921237792
