,time,HR
0,1,96.1956018595839
1,2,95.58289101971435
2,3,96.19560185958446
3,4,97.23443125331634
4,5,97.4448953902283
5,6,97.86856884844681
6,7,97.67553419588565
7,8,97.76230547293262
8,9,98.08179013134088
9,10,98.42819403190569
10,11,98.40336977111583
11,12,98.29594251154037
12,13,98.7270650664156
13,14,99.49069982383512
14,15,101.16750937142807
15,16,102.03173670043788
16,17,102.8927640143655
17,18,103.97122787594807
18,19,104.65916339658644
19,20,105.56530333941392
20,21,105.67967528236053
21,22,105.45117868715522
22,23,105.1102804801923
23,24,105.33730052442614
24,25,105.56530333941403
25,26,105.67967528236034
26,27,105.9091642623438
27,28,106.72028477638798
28,29,107.42548489605575
29,30,108.07160208916275
30,31,109.08161706195861
31,32,109.72141764411558
32,33,110.09293485961457
33,34,110.57431287438544
34,35,111.04185753770187
35,36,111.63187803471442
36,37,111.39511901449221
37,38,111.869645613063
38,39,111.75063535177227
39,40,111.98890962757588
40,41,111.39511901449221
41,42,111.2771157104515
42,43,110.8075920154708
43,44,110.92460108834842
44,45,110.80759201547039
45,46,110.84356850638487
46,47,110.59222254605287
47,48,110.80759201547048
48,49,110.69082953705605
49,50,110.69082953705596
50,51,110.57431287438523
51,52,110.80759201547069
52,53,110.96967040457167
53,54,111.51337285633363
54,55,112.34823233226294
55,56,113.19568667097654
56,57,113.68571128859972
57,58,114.30424072977807
58,59,114.55354114576458
59,60,114.80393139963516
