,time,HR
0,1,102.79802488057881
1,2,103.74547211450118
2,3,103.86513240529071
3,4,104.46759837051856
4,5,104.58893123738329
5,6,104.22577522614239
6,7,103.8324704139683
7,8,103.45209502828132
8,9,103.4520950282813
9,10,103.26957545342552
10,11,103.23314879541722
11,12,103.23314879541726
12,13,103.78226128900988
13,14,104.83244446494413
14,15,105.80837918836149
15,16,107.0859776198346
16,17,108.03469059985521
17,18,108.53262544209868
18,19,109.20954410389973
19,20,109.48970326786674
20,21,109.98345615746257
21,22,110.12534740875425
22,23,110.12534740875425
23,24,110.0100329088498
24,25,110.01003290884968
25,26,110.10759098382539
26,27,110.23200634086929
27,28,110.24090391180648
28,29,110.47274598102157
29,30,110.70556525600784
30,31,111.05663998726376
31,32,111.64673903076677
32,33,112.48349189288177
33,34,113.12948466757162
34,35,113.57792586805556
35,36,113.94748527977377
36,37,114.31945748416932
37,38,115.07073540849014
38,39,115.57709728047473
39,40,116.08793527950445
40,41,116.21635113711447
41,42,116.6033090210341
42,43,117.01022582560687
43,44,117.4987862674674
44,45,118.23932483638018
45,46,118.6131056314368
46,47,119.1151716870198
47,48,119.24135301295948
48,49,119.36780195570911
49,50,119.24135301295948
50,51,119.36780195570923
51,52,119.11517168702002
52,53,118.86360849443888
53,54,118.48824973077232
54,55,118.23932483638029
55,56,118.23932483637995
56,57,118.11525419122128
57,58,117.86789240233894
58,59,117.74459962785969
59,60,117.64790753410016
