,time,HR
0,1,125.07088295139935
1,2,125.07088295139933
2,3,121.4280417003877
3,4,120.4811257788709
4,5,119.74871771942487
5,6,119.11512662038025
6,7,119.11512662038031
7,8,119.36775679348821
8,9,118.86356352297719
9,10,118.6130607547517
10,11,119.24130789857985
11,12,119.49447415738786
12,13,119.87624564031881
13,14,118.61306075475176
14,15,117.86784780760144
15,16,116.47399299243389
16,17,115.32331688164162
17,18,114.19515399910377
18,19,112.84590942983395
19,20,111.29188737200782
20,21,111.17411817902159
21,22,111.7654698714632
22,23,112.84590942983395
23,24,113.93096625127465
24,25,115.21370998593588
25,26,115.4500458012917
26,27,115.83190923834111
27,28,116.60326490474525
28,29,116.08789135820494
29,30,114.31941423196443
30,31,112.48344933530554
31,32,111.40990634058903
32,33,110.73245028614237
33,34,110.00999128709483
34,35,108.53258437931346
35,36,106.7678269097311
36,37,106.50140688001257
37,38,102.4740427542978
38,39,99.28449363286362
39,40,96.09637106859553
40,41,95.39304631886391
41,42,92.93192541280438
42,43,89.04723058028426
43,44,85.66498832287624
44,45,84.98587743016954
45,46,85.76289116667411
46,47,87.25875554748787
47,48,89.53013313223806
48,49,88.47457957976778
49,50,94.01683684273756
50,51,97.45783087122011
51,52,99.39407916667507
52,53,100.26237276679493
53,54,101.06738016274707
54,55,96.20837150107626
55,56,91.79514345056846
56,57,88.85552502467549
57,58,86.89135026097217
58,59,83.75282340495497
59,60,82.01369373862256
