,time,HR
0,1,110.35486141585257
1,2,110.35486141585257
2,3,111.00784876150847
3,4,111.29007210581743
4,5,111.44748380610854
5,6,111.50268315420468
6,7,111.7240284309376
7,8,111.88267099881963
8,9,112.48161463371697
9,10,112.96540652461468
10,11,113.57603034366666
11,12,114.19329137814309
12,13,114.44207850532857
13,14,114.5086049279447
14,15,114.62521246860452
15,16,114.69195203918298
16,17,114.56687902714465
17,18,114.31754958421291
18,19,114.06930300531126
19,20,114.19329137814314
20,21,114.31754958421287
21,22,114.56687902714468
22,23,114.94291911147886
23,24,115.32987566000985
24,25,115.68546623244562
25,26,116.28301512827439
26,27,116.64451672970947
27,28,116.76551726573605
28,29,116.765517265736
29,30,117.00827301888721
30,31,116.9908998528861
31,32,116.9908998528861
32,33,117.25204025434337
33,34,117.38304812054925
34,35,117.9100202782173
35,36,118.84369690937986
36,37,120.13015863838814
37,38,120.90435944593926
38,39,121.40150578407236
39,40,121.89450682278938
40,41,122.14251192314094
41,42,122.26689329984494
42,43,122.14251192314106
43,44,121.77088156232011
44,45,121.16464870201239
45,46,120.90435944593962
46,47,120.7746337383795
47,48,120.9043594459395
48,49,121.16464870201261
49,50,121.5571907604425
50,51,122.21711036283344
51,52,123.01853403734376
52,53,123.69446004853803
53,54,124.51544097806376
54,55,125.06884293796614
55,56,125.72365363397678
56,57,125.98750180529646
57,58,126.11984161811701
58,59,126.25245974810484
59,60,126.11984161811725
