,time,HR
0,1,86.24999856326626
1,2,86.74855346825625
2,3,88.53982153397246
3,4,88.90698904033371
4,5,90.40662500005018
5,6,92.00783225481948
6,7,92.75339771327769
7,8,93.99269154493736
8,9,96.30481123
9,10,97.4512970779762
10,11,99.38741556296912
11,12,100.46215074670874
12,13,101.28796231726662
13,14,102.55694589982916
14,15,103.44512022805316
15,16,104.55385677926492
16,17,105.4581063514099
17,18,105.91612201417398
18,19,107.07875782113518
19,20,108.1471711475102
20,21,108.52530810956443
21,22,109.08878322955175
22,23,109.88755047077238
23,24,110.5815771053245
24,25,111.87699494148912
25,26,112.35561310166662
26,27,113.32524083069931
27,28,114.31175000006347
28,29,115.18914281804642
29,30,116.08010856360039
30,31,116.59544755833343
31,32,116.98496464371766
32,33,117.37709301682494
33,34,117.61363440445407
34,35,117.85994568069361
35,36,118.23135307254469
36,37,118.60510866708384
37,38,118.98123480450586
38,39,118.98123480450597
39,40,118.60510866708373
40,41,118.35567626189525
41,42,117.98348860069464
42,43,117.98348860069441
43,44,117.98348860069451
44,45,118.23135307254464
45,46,118.98123480450586
46,47,120.12406416762273
47,48,121.55102389315591
48,49,123.01229303285491
49,50,125.06249791673626
50,51,126.51211591155604
51,52,127.99573347555082
52,53,129.23573519921084
53,54,130.21691757057124
54,55,131.6447346491962
55,56,132.60264851878466
56,57,133.57460510478617
57,58,134.44568645024256
58,59,134.98809298949314
59,60,135.4179913748099
