,time,HR
0,1,
1,2,93.21894495343042
2,3,89.69073787351968
3,4,86.00716411176097
4,5,86.75289096822134
5,6,86.96833688950002
6,7,85.3819540060181
7,8,85.08078309241661
8,9,84.03275552912815
9,10,82.91850904697398
10,11,83.65802752230934
11,12,83.54795117030629
12,13,82.1020248222226
13,14,82.01229583334586
14,15,82.82698751380956
15,16,83.1021602298023
16,17,82.3723937294308
17,18,80.11521425712965
18,19,77.45083213160588
19,20,73.66012337424432
20,21,70.96099355793037
21,22,70.35117251954198
22,23,68.21931880682861
23,24,68.37471588839311
24,25,69.32217153580736
25,26,70.57170911051239
26,27,71.54356527411059
27,28,70.49804344338243
28,29,70.27796630464138
29,30,68.53082254567248
30,31,67.91063410634521
31,32,67.60473034910947
32,33,68.84518411698306
33,34,68.6091434857248
34,35,71.04497106509966
35,36,70.62705947059885
36,37,66.40818644912524
37,38,64.13782110043712
38,39,64.06937091783252
39,40,63.93290793398206
40,41,62.09086936318904
41,42,61.36550873978738
42,43,61.08008776890476
43,44,64.3736219133064
44,45,62.83358311155267
45,46,61.222465595871874
46,47,60.447497676936685
47,48,61.437281264629284
48,49,63.93290793398209
49,50,63.392820010569274
50,51,63.364144126969784
51,52,62.23800412471329
52,53,61.22246559587181
53,54,59.89609518957585
54,55,58.88887385791253
55,56,58.04295633288173
56,57,56.49278596299489
57,58,61.17493262568868
58,59,61.79867703677416
59,60,63.98157793088682
