,time,HR
0,1,
1,2,80.6732074455682
2,3,80.96339883925738
3,4,81.32908718089844
4,5,81.69809392854322
5,6,81.80414026022606
6,7,82.446244971845
7,8,83.17747552591884
8,9,83.92179298028964
9,10,85.08112496579035
10,11,86.03908592245273
11,12,86.96384743605567
12,13,87.95554856316392
13,14,88.07757867323012
14,15,88.26597991103395
15,16,88.45518887118631
16,17,88.45518887118631
17,18,88.64521075920163
18,19,88.83605082542178
19,20,88.9317793284665
20,21,88.93177932846632
21,22,89.22020672088307
22,23,89.60769947537102
23,24,90.29397288491984
24,25,90.79063940243873
25,26,91.19192399648247
26,27,91.49522307851078
27,28,92.10791430448296
28,29,92.21082817521412
29,30,92.21082817521436
30,31,91.90277418353755
31,32,91.49522307851082
32,33,91.19192399648269
33,34,91.19192399648252
34,35,91.29280001860255
35,36,91.80054640357807
36,37,92.15076715379176
37,38,92.93771533425283
38,39,93.58762942749948
39,40,94.53458329532259
40,41,95.0700100414512
41,42,95.77797820133448
42,43,95.87997817812001
43,44,95.98219563886404
44,45,96.2995230067876
45,46,96.49656967765779
46,47,96.39325429256353
47,48,96.29015990294624
48,49,96.18728580048571
49,50,96.18728580048572
50,51,96.18728580048571
51,52,96.8078489346826
52,53,96.29015990294597
53,54,96.60010676958626
54,55,97.22602538796411
55,56,97.64783027034133
56,57,98.50251587445771
57,58,99.22065900477376
58,59,99.81297063110271
59,60,100.59363073659722
