,time,HR
0,1,134.0023809921437
1,2,134.00238099214366
2,3,133.52550419145987
3,4,132.6488215881826
4,5,132.58186105229763
5,6,132.62091314686387
6,7,132.4815469077436
7,8,132.66976062868588
8,9,132.4717203577578
9,10,132.3343015607062
10,11,132.47172035775782
11,12,132.4717203577578
12,13,132.66976062868588
13,14,132.6094248487742
14,15,132.60942484877424
15,16,132.74741592561995
16,17,132.37721429874395
17,18,132.52332601430544
18,19,132.74741592561998
19,20,132.74741592561998
20,21,132.88569448387568
21,22,132.81651921345207
22,23,132.81651921345207
23,24,132.88569448387594
24,25,133.16311764563744
25,26,133.44170157376638
26,27,133.55520953165808
27,28,133.58143110421022
28,29,133.86176988931885
29,30,134.00238099214383
30,31,134.28449126791665
31,32,134.5677918824059
32,33,134.70989092346437
33,34,134.56779188240586
34,35,134.5677918824059
35,36,134.8522903853286
36,37,134.70989092346437
37,38,134.85229038532867
38,39,135.13799439038223
39,40,135.42491157592437
40,41,135.42491157592443
41,42,135.8575790250487
42,43,136.30111003035412
43,44,136.43878791927384
44,45,136.58486799199235
45,46,136.5848679919922
46,47,136.576744226573
47,48,136.58486799199235
48,49,136.43878791927344
49,50,136.29301998346207
50,51,136.14756318518738
51,52,136.4387879192737
52,53,136.29301998346233
53,54,136.43878791927358
54,55,136.29301998346247
55,56,136.1475631851875
56,57,135.8575790250488
57,58,135.75316586942765
58,59,135.42491157592417
59,60,135.56882752871505
