,time,HR
0,1,97.45949429177895
1,2,98.74185605877604
2,3,98.74185605877604
3,4,97.96842115492139
4,5,94.64985121309702
5,6,92.93351158473037
6,7,91.51684220081682
7,8,90.0198382389714
8,9,88.07958991158425
9,10,87.910747247217
10,11,88.19251246275297
11,12,88.85704162016877
12,13,90.81209204085457
13,14,90.41422964418044
14,15,89.33786976746406
15,16,87.16810101915182
16,17,85.54216752863913
17,18,82.6473685073456
18,19,79.1786981760877
19,20,78.99348484702081
20,21,79.45815240494453
21,22,83.19712927346981
22,23,85.18905228600282
23,24,85.66645046195175
24,25,85.56876921855168
25,26,84.98732797810854
26,27,83.6608813875918
27,28,81.04083218646845
28,29,80.08944568267852
29,30,78.25214870142827
30,31,79.83384106879765
31,32,82.64736850734558
32,33,84.50879572597945
33,34,86.71028536253863
34,35,87.53784906165092
35,36,87.97633130676415
36,37,86.61929870423599
37,38,85.66645046195175
38,39,84.75173682252237
39,40,83.6608813875917
40,41,83.47476151798628
41,42,84.79526621996577
42,43,85.76435497676547
43,44,85.10122852075953
44,45,84.9873279781085
45,46,84.03562217768173
46,47,82.64736850734562
47,48,81.83621658088305
48,49,81.12844389694035
49,50,81.12844389694028
50,51,83.21390288824273
51,52,84.79526621996595
52,53,85.56876921855162
53,54,85.71982519744208
54,55,86.35651392942454
55,56,85.18026175331421
56,57,83.28946792971138
57,58,80.3466922962203
58,59,78.62564556950275
59,60,78.9012027385546
