,time,HR
0,1,98.740208108977
1,2,99.61401526038387
2,3,98.740208108977
3,4,99.17518699932495
4,5,99.72432978448177
5,6,100.05674421709666
6,7,100.66684631598143
7,8,101.40886238219261
8,9,102.47408152486268
9,10,103.74547211450118
10,11,104.5609063361943
11,12,105.57935672258577
12,13,106.38530601054451
13,14,106.61784219854569
14,15,106.96855878472509
15,16,107.20365451831792
16,17,107.4397859159353
17,18,107.75341684918108
18,19,108.30884683293971
19,20,108.87871162016656
20,21,109.85960091404196
21,22,110.58903308205427
22,23,111.64673903076681
23,24,112.4834918928817
24,25,113.08889281803185
25,26,113.70084570124627
26,27,114.19519720429524
27,28,114.39414354088798
28,29,114.8610584124834
29,30,115.3318004551577
30,31,115.80641691793599
31,32,116.28495583082
32,33,117.13198464540451
33,34,117.86789240233905
34,35,118.48824973077237
35,36,119.24135301295954
36,37,119.87629099492419
37,38,120.77664940368435
38,39,121.4280876421077
39,40,121.82233467990677
40,41,122.48513301875278
41,42,123.02058715216806
42,43,123.56074340750123
43,44,124.10566399584765
44,45,124.51751907547991
45,46,125.0709302713709
46,47,125.98960447063604
47,48,126.78784906073493
48,49,127.46082065872186
49,50,128.14097445092423
50,51,128.69034625993137
51,52,129.10547640915672
52,53,129.6466960130065
53,54,130.1758662008144
54,55,130.5087968049087
55,56,130.79312969555107
56,57,131.07870421453734
57,58,131.3824396259509
58,59,131.6536108119695
59,60,131.78961660826252
