,time,HR
0,1,
1,2,70.79604774025451
2,3,71.47029581397123
3,4,71.47029581397123
4,5,71.60668950827271
5,6,70.90753757921557
6,7,70.32217861214035
7,8,69.97091897871309
8,9,69.97091897871309
9,10,69.77213795888717
10,11,69.98904615979566
11,12,70.21643097512965
12,13,70.96341428337566
13,14,72.1575101967979
14,15,71.47029581397125
15,16,70.50044837599461
16,17,70.06164890477473
17,18,68.37704838694287
18,19,66.77980921438913
19,20,65.6838604854878
20,21,64.90275511755222
21,22,64.20860800399558
22,23,64.37581792067259
23,24,64.3758179206726
24,25,64.85267583119608
25,26,65.33665102396621
26,27,64.85267583119615
27,28,64.21841983284706
28,29,64.07155654614282
29,30,63.66389022665521
30,31,63.867072855038145
31,32,63.26137880267217
32,33,62.86392511385953
33,34,62.53650883722475
34,35,62.27702124868861
35,36,63.12833699656763
36,37,65.17452533904324
37,38,63.75080997969521
38,39,62.24012727875445
39,40,61.5834319147349
40,41,61.511320167762136
41,42,60.869834789419315
42,43,58.75913582021124
43,44,56.302966155700794
44,45,57.03655529127997
45,46,57.53632795538763
46,47,58.367408248076465
47,48,58.62797703489826
48,49,59.69394025371451
49,50,61.29599465959019
50,51,60.658969310934005
51,52,59.35668635397616
52,53,59.289692351319296
53,54,58.75913582021118
54,55,58.956978028360176
55,56,57.94888849781462
56,57,55.725601934160814
57,58,57.13995731320037
58,59,56.92324445360521
59,60,56.423917747871855
