,time,HR
0,1,80.69089222670924
1,2,82.9199223987178
2,3,83.69055364777648
3,4,84.50735334554008
4,5,84.31744918071863
5,6,84.55496312207276
6,7,84.63443207237547
7,8,84.8897395597733
8,9,84.88973955977329
9,10,84.8897395597733
10,11,84.83739234113416
11,12,84.79381895010125
12,13,84.92467360897486
13,14,84.98587743016942
14,15,84.9858774301694
15,16,85.18759829507074
16,17,85.37261634907802
17,18,85.54070751080161
18,19,85.56730874668139
19,20,85.71836214737647
20,21,85.46985167521593
21,22,85.56730874668139
22,23,85.807466473933
23,24,86.05794698490779
24,25,86.07589441910696
25,26,86.25578134579264
26,27,86.2557813457926
27,28,86.55424425702373
28,29,86.70880540748276
29,30,86.89135026097217
30,31,87.05629903809698
31,32,87.72240462053512
32,33,88.28532914216417
33,34,89.14339389624581
34,35,89.92024264479693
35,36,90.61117754986125
36,37,91.41393438308253
37,38,91.820670464876
38,39,92.07672364520194
39,40,92.64509848251811
40,41,92.83611930413144
41,42,93.06288923102993
42,43,93.37871351575053
43,44,93.41393747407419
44,45,93.48446517318641
45,46,93.99899344990357
46,47,94.1240396213495
47,48,94.79056392106055
48,49,95.39304631886382
49,50,95.7989741755398
50,51,96.62128296674632
51,52,97.35247105406218
52,53,97.77528308904178
53,54,98.09481015796023
54,55,98.20178377863405
55,56,98.09481015796031
56,57,97.56341898700715
57,58,97.77528308904178
58,59,97.3524710540621
59,60,97.1138620563809
