,time,HR
0,1,107.20007629219913
1,2,109.81471229932593
2,3,111.00599616056125
3,4,112.00007970826775
4,5,112.74799342919108
5,6,113.5406585213113
6,7,114.2295894916876
7,8,114.85722459878477
8,9,116.52182205673817
9,10,117.86395822702518
10,11,119.11119588022122
11,12,120.12815379595415
12,13,121.29318977026838
13,14,122.21507069143222
14,15,123.15107232692466
15,16,124.10152161720956
16,17,124.92794684440516
17,18,125.48503913802573
18,19,126.38324783922423
19,20,127.05194227223602
20,21,127.72775047581167
21,22,128.27359556331515
22,23,128.9624977951269
23,24,129.51897027752221
24,25,130.3044849721318
25,26,131.10800697607087
26,27,131.93855543655272
27,28,132.6674977317823
28,29,133.71917273345596
29,30,134.28220082917562
30,31,135.1356893937681
31,32,136.0242659901018
32,33,137.02265390732222
33,34,137.6139059198672
34,35,138.67771676403584
35,36,139.39328805796796
36,37,140.33893375986466
37,38,141.28880348135033
38,39,142.0316468224718
39,40,143.2365812599901
40,41,143.84674774033115
41,42,144.60050858886905
42,43,145.55182772432207
43,44,146.18192221663517
44,45,146.83429605419667
45,46,147.61977718925758
46,47,148.2080056846411
47,48,148.98234218247103
48,49,149.45084011386245
49,50,150.23825233785544
50,51,150.87418144828027
51,52,151.59606748391784
52,53,152.00010817550614
53,54,152.67559187088386
54,55,153.14296613171314
55,56,153.80377720455738
56,57,154.24471408949515
57,58,154.97402333546182
58,59,155.36242940898413
59,60,155.82087592199397
